"id","code","chapter_id","name"
6406,"006406",64,"PARTES DE CALZADO ( INCLUSO LAS PARTES SUPERIORES FIJADAS A LAS PALMILLAS DIST"
6501,"006501",65,"CASCOS SIN FORMA NI ACABADO;  PLATOS (DISCOS) Y CILINDROS;  AUNQUE ESTEN CORTA"
6502,"006502",65,"CASCOS PARA SOMBREROS;  TRENZADOS O FABRICADOS POR UNION DE TIRAS DE CUALQUIE"
6503,"006503",65,"SOMBREROS Y DEMAS TOCADOS DE FIELTRO FABRICADOS CON CASCOS O PLATOS DE LA PART"
6504,"006504",65,"SOMBREROS Y DEMAS TOCADOS;  TRENZADOS O FABRICADOS POR UNION DE TIRAS DE CUALQ"
6505,"006505",65,"SOMBREROS Y DEMAS TOCADOS;  DE PUNTO;  O CONFECCIONADOS CON ENCAJE;  FIELTRO"
6506,"006506",65,"LOS DEMAS SOMBREROS Y TOCADOS;  INCLUSO GUARNECIDOS"
6507,"006507",65,"DESUDADORES;  FORROS;  FUNDAS;  ARMADURAS;  VISERAS Y BARBOQUEJOS ( BARBIJOS )"
6601,"006601",66,"PARAGUAS;  SOMBRILLAS Y QUITASOLES (INCLUIDOS LOS PARAGUAS BASTON;  LOS QUITAS"
6602,"006602",66,"BASTONES;  BASTONES ASIENTO;  LATIGOS;  FUSTAS Y ARTICULOS SIMILARES"
6603,"006603",66,"PARTES;  GUARNICIONES Y ACCESORIOS PARA LOS ARTICULOS DE LAS PARTIDAS 6601 O 6"
6701,"006701",67,"PIELES Y OTRAS PARTES DE AVES CON LAS PLUMAS O EL PLUMON; PLUMAS;  PARTES DE P"
6702,"006702",67,"FLORES;  FOLLAJES Y FRUTOS;  ARTIFICIALES Y SUS PARTES; ARTICULOS CONFECCIONAD"
6703,"006703",67,"CABELLO PEINADO;  AFINADO;  BLANQUEADO O PREPARADO DE OTRA FORMA; LANA;  PELO"
6704,"006704",67,"PELUCAS;  BARBAS;  CEJAS;  PESTA?AS;  MECHONES Y ARTICULOS ANALOGOS;  DE CABEL"
6801,"006801",68,"ADOQUINES;  ENCINTADO ( BORDILLOS ) Y LOSAS PARA PAVIMENTOS;  DE PIEDRA NATURA"
6802,"006802",68,"PIEDRAS DE TALLAS O DE CONSTRUCCION TRABAJADAS (EXCEPTO LA PIZARRA) Y SUS MANU"
6803,"006803",68,"PIZARRA NATURAL TRABAJADA Y MANUFACTURAS DE PIZARRA NATURAL O AGLOMERADA"
6804,"006804",68,"MUELAS Y ARTICULOS SIMILARES;  SIN BASTIDOR;  PARA MOLER;  DESFIBRAR;  TRITURA"
6805,"006805",68,"ABRASIVOS NATURALES O ARTIFICIALES EN POLVO O EN GRANULOS CON SOPORTE DE MATER"
6806,"006806",68,"LANA DE ESCORIA;  DE ROCA Y LANAS MINERALES SIMILARES;  VERMICULITA DILATADA"
6807,"006807",68,"MANUFACTURAS DE ASFALTO O DE PRODUCTOS SIMILARES (POR EJEMPLO PEZ DE PETROLEO"
6808,"006808",68,"PANELES;  PLACAS;  LOSETAS;  BLOQUES Y ARTICULOS SIMILARES;  DE FIBRA VEGETAL"
6809,"006809",68,"MANUFACTURAS DE YESO FRAGUABLE O DE PREPARACIONES A BASE DE YESO"
6810,"006810",68,"MANUFACTURAS DE CEMENTO;  HORMIGON O DE PIEDRA ARTIFICIAL;  INCLUSO ARMADAS"
6811,"006811",68,"MANUFACTURAS DE AMIANTO-CEMENTO;  CELULOSA-CEMENTO O SIMILARES"
6812,"006812",68,"AMIANTO (ASBESTO) EN FIBRAS TRABAJADO; MEZCLAS A BASE DE AMIANTO O A BASE DE A"
6813,"006813",68,"GUARNICIONES DE FRICCION (POR EJEMPLO HOJAS;  ROLLOS;  TIRAS;  SEGMENTOS;  DIS"
6814,"006814",68,"MICA TRABAJADA Y MANUFACTURAS DE MICA;  INCLUIDA LA MICA AGLOMERADA O RECONSTI"
6815,"006815",68,"MANUFACTURAS DE PIEDRA O DEMAS MATERIAS MINERALES (INCLUIDAS LAS FIBRAS DE CAR"
6901,"006901",69,"LADRILLOS;  PLACAS;  BALDOSAS Y OTRAS PIEZAS CERAMICAS DE HARINAS SILICEAS FOS"
6902,"006902",69,"LADRILLOS;  PLACAS;  BALDOSAS Y PIEZAS CERAMICAS ANALOGAS DE CONSTRUCCION;  RE"
6903,"006903",69,"LOS DEMAS ARTICULOS CERAMICOS REFRACTARIOS (POR EJEMPLO RETORTAS;  CRISOLES;"
6904,"006904",69,"LADRILLOS DE CONSTRUCCION;  BOVEDILLAS;  CUBREVIGAS Y ARTICULOS SIMILARES;  D"
6905,"006905",69,"TEJAS;  ELEMENTOS DE CHIMENEA;  CONDUCTOS DE HUMO;  ORNAMENTOS ARQUITECTONICO"
6906,"006906",69,"TUBOS;  CANALONES Y ACCESORIOS DE TUBERIA;  DE CERAMICA"
6907,"006907",69,"PLACAS Y BALDOSAS;  DE CERAMICA; SIN BARNIZAR NI ESMALTAR PARA PAVIMENTACION"
6908,"006908",69,"PLACAS Y BALDOSAS;  DE CERAMICA BARNIZADAS O ESMALTADAS PARA PAVIMENTACION O R"
6909,"006909",69,"APARATOS Y ARTICULOS;  DE CERAMICA PARA USOS QUIMICOS O DEMAS USOS TECNICOS; A"
6910,"006910",69,"FREGADEROS;  LAVABOS;  PEDESTALES DE LAVABO;  BAÑERAS;  BIDES;  INODOROS;  CIS"
6911,"006911",69,"VAJILLAS Y DEMAS ARTICULOS DE USO DOMESTICO;   HIGIENE O  TOCADOR;  DE PORCELA"
6912,"006912",69,"VAJILLAS Y DEMAS ARTICULOS DE USO DOMESTICO;   HIGIENE O TOCADOR;  DE CERAMICA"
6913,"006913",69,"ESTATUILLAS Y DEMAS ARTICULOS PARA ADORNO;  DE CERAMICA"
6914,"006914",69,"LAS DEMAS MANUFACTURAS DE CERAMICA"
7001,"007001",70,"DESPERDICIOS Y DESECHOS DE VIDRIO; VIDRIO EN MASA"
7002,"007002",70,"VIDRIO EN BOLAS (EXCEPTO LAS MICROESFERAS DE LA PARTIDA 7018);  BARRAS;  VARIL"
7003,"007003",70,"VIDRIO COLADO EN PLACAS;  HOJAS O PERFILES;  INCLUSO CON CAPA ABSORBENTE;  REF"
7004,"007004",70,"VIDRIO ESTIRADO O SOPLADO;  EN HOJAS;  INCLUSO CON CAPA ABSORBENTE REFLECTANT"
7005,"007005",70,"VIDRIO FLOTADO Y VIDRIO DESBASTADO O PULIDO POR UNA DE LAS DOS CARAS;  EN PLAC"
7006,"007006",70,"VIDRIO DE LAS PARTIDAS 7003;  7004 O 7005;  CURVADO;  BISELADO;  GRABADO;  TAL"
7007,"007007",70,"VIDRIO DE SEGURIDAD CONSTITUIDO POR VIDRIO TEMPLADO O CONTRACHAPADO"
7008,"007008",70,"VIDRIERAS AISLANTES DE PAREDES MULTIPLES"
7009,"007009",70,"ESPEJOS DE VIDRIO ENMARCADOS O NO;  INCLUIDOS LOS ESPEJOS RETROVISORES"
7010,"007010",70,"BOMBONAS;  (DAMAJUANAS) BOTELLAS;  FRASCOS;  BOCALES;  TARROS;  ENVASES TUBULA"
7011,"007011",70,"AMPOLLAS Y ENVOLTURAS TUBULARES;  ABIERTAS;  Y SUS PARTES;  DE VIDRIO;  SIN GU"
7012,"007012",70,"AMPOLLAS DE VIDRIO PARA TERMOS O DEMAS RECIPIENTES ISOTERMICOS AISLADOS POR VACI"
7013,"007013",70,"OBJETOS DE VIDRIO PARA EL SERVICIO DE MESA;  DE COCINA;  DE TOCADOR;  DE OFICI"
7014,"007014",70,"VIDRIO PARA SE?ALIZACION Y ELEMENTOS DE OPTICA DE VIDRIO (EXCEPTO LOS DE LA PA"
7015,"007015",70,"CRISTALES PARA RELOJES Y CRISTALES ANALOGOS;  CRISTALES PARA GAFAS ( ANTEOJOS"
7016,"007016",70,"ADOQUINES;  BALDOSAS;  LADRILLOS;  PLACAS;  TEJAS Y DEMAS ARTICULOS;  DE VIDRI"
7017,"007017",70,"ARTICULOS DE VIDRIO PARA LABORATORIO;  HIGIENE O FARMACIA;  INCLUSO GRADUADOS"
7018,"007018",70,"CUENTAS DE VIDRIO;  IMITACIONES DE PERLAS DE PIEDRAS PRECIOSAS O SEMIPRECIOSA"
7019,"007019",70,"FIBRA DE VIDRIO (INCLUIDA LA LANA DE VIDRIO) Y MANUFACTURAS DE ESTA MATERIA (P"
7020,"007020",70,"LAS DEMAS MANUFACTURAS DE VIDRIO"
7101,"007101",71,"PERLAS FINAS ( NATURALES ) O CULTIVADAS;  INCLUSO TRABAJADAS O CLASIFICADAS;"
7102,"007102",71,"DIAMANTES;  INCLUSO TRABAJADOS;  SIN MONTAR NI ENGARZAR"
7103,"007103",71,"PIEDRAS PRECIOSAS O SEMIPRECIOSAS;  NATURALES;  EXCEPTO LOS DIAMANTES;  INCLUS"
7104,"007104",71,"PIEDRAS PRECIOSAS O SEMIPRECIOSAS;  SINTETICAS O RECONSTITUIDAS;  INCLUSO TRAB"
7105,"007105",71,"POLVO DE PIEDRAS PRECIOSAS O SEMIPRECIOSAS;  NATURALES O SINTETICAS"
7106,"007106",71,"PLATA;  INCLUIDA LA PLATA DORADA Y LA PLATINADA;  EN BRUTO;  SEMILABRADA O EN"
7107,"007107",71,"CHAPADO ( PLAQUE ) DE PLATA SOBRE METALE COMUN;  EN BRUTO O SEMILABRADOS"
7108,"007108",71,"ORO;  (INCLUIDO EL ORO PLATINADO );  EN BRUTO;  SEMILABRADO O EN POLVO"
7109,"007109",71,"CHAPADO ( PLAQUE ) DE ORO SOBRE METAL COMUN O SOBRE PLATA;  EN BRUTO O SEMILAB"
7110,"007110",71,"PLATINO EN BRUTO;  SEMILABRADO O EN POLVO"
7111,"007111",71,"CHAPADO ( PLAQUE ) DE PLATINO SOBRE METAL COMUN;  PLATA U ORO;  EN BRUTO O SEM"
7112,"007112",71,"DESPERDICIOS Y DESHECHOS DE METAL PRECIOSO O DE CHAPADO DE METAL PRECIOSO ( PLAQ"
7113,"007113",71,"ARTICULOS DE JOYERIA Y SUS PARTES DE METAL PRECIOSO O DE CHAPADOS DE METAL PRECI"
7114,"007114",71,"ARTICULOS DE ORFEBRERIA Y SUS PARTES;  DE METAL PRECIOSO O DE CHAPADOS DE META"
7115,"007115",71,"LAS DEMAS MANUFACTURAS DE METAL PRECIOSO O DE CHAPADOS DE METAL PRECIOSO ( PLAQU"
7116,"007116",71,"MANUFACTURAS DE PERLAS FINAS ( NATURALES ) O CULTIVADAS;  DE PIEDRAS PRECIOSA"
7117,"007117",71,"BISUTERIA"
7118,"007118",71,"MONEDAS"
7201,"007201",72,"FUNDICION EN BRUTO Y FUNDICION ESPECULAR;  EN LINGOTES;  BLOQUES U OTRAS FORMA"
7202,"007202",72,"FERROALEACIONES"
7203,"007203",72,"PRODUCTOS FERREOS OBTENIDOS POR REDUCCION DIRECTA DE MINERALES DE HIERRO Y DEM"
7204,"007204",72,"DESPERDICIOS Y DESECHOS ( CHATARRA );  DE FUNDICION;  HIERRO O ACERO; LINGOTE"
7205,"007205",72,"GRANALLAS Y POLVO;  DE FUNDICION EN BRUTO;  DE FUNDICION ESPECULAR;  DE HIERR"
7206,"007206",72,"HIERRO Y ACERO SIN ALEAR;  EN LINGOTES U DEMAS FORMAS PRIMARIAS;  EXCEPTO EL H"
7207,"007207",72,"PRODUCTOS INTERMEDIOS DE HIERRO O DE ACERO SIN ALEAR"
7208,"007208",72,"PRODUCTOS LAMINADOS PLANOS DE HIERRO O DE ACERO SIN ALEAR;  DE ANCHURA SUPERIO"
7209,"007209",72,"PRODUCTOS LAMINADOS PLANOS DE HIERRO O DE ACERO SIN ALEAR;  DE ANCHURA SUPERIO"
7210,"007210",72,"PRODUCTOS LAMINADOS PLANOS DE HIERRO O DE ACERO SIN ALEAR;  DE ANCHURA SUPERIO"
7211,"007211",72,"PRODUCTOS LAMINADOS PLANOS DE HIERRO O DE ACERO SIN ALEAR;  DE ANCHURA INFERIO"
7212,"007212",72,"PRODUCTOS LAMINADOS PLANOS DE HIERRO O DE ACERO SIN ALEAR;  DE ANCHURA INFERIO"
7213,"007213",72,"ALAMBRON DE HIERRO O DE ACERO SIN ALEAR"
7214,"007214",72,"BARRAS DE HIERRO O DE ACERO SIN ALEAR;  SIMPLEMENTE FORJADAS;  LAMINADAS O EXT"
7215,"007215",72,"LAS DEMAS BARRAS DE HIERRO O DE ACERO SIN ALEAR"
7216,"007216",72,"PERFILES DE HIERRO O DE ACERO SIN ALEAR"
7217,"007217",72,"ALAMBRE DE HIERRO O DE ACERO SIN ALEAR"
7218,"007218",72,"ACERO INOXIDABLE EN LINGOTES O DEMAS  FORMAS PRIMARIAS;PRODUCTOS INTERMEDIOS DE"
7219,"007219",72,"PRODUCTOS LAMINADOS PLANOS DE ACERO INOXIDABLE;  DE ANCHURA SUPERIOR O IGUAL"
7220,"007220",72,"PRODUCTOS LAMINADOS PLANOS DE ACERO INOXIDABLE;  DE ANCHURA INFERIOR A 600 MM"
7221,"007221",72,"ALAMBRON DE ACERO INOXIDABLE"
7222,"007222",72,"BARRAS Y PERFILES;  DE ACERO INOXIDABLE"
7223,"007223",72,"ALAMBRE DE ACERO INOXIDABLE"
7224,"007224",72,"LOS DEMAS ACEROS ALEADOS EN LINGOTES O DEMAS FORMAS PRIMARIAS;PRODUCTOS INTERMED"
7225,"007225",72,"PRODUCTOS LAMINADOS PLANOS DE LOS DEMAS ACEROS ALEADOS;  DE ANCHURA SUPERIOR"
7226,"007226",72,"PRODUCTOS LAMINADOS PLANOS DE LOS DEMAS ACEROS ALEADOS;  DE ANCHURA INFERIOR"
7227,"007227",72,"ALAMBRON DE LOS DEMAS ACEROS"
7228,"007228",72,"BARRAS Y PERFILES;  DE LOS DEMAS ACEROS ALEADOS; BARRAS HUECAS PARA PERFORACIO"
7229,"007229",72,"ALAMBRE DE LOS DEMAS ACEROS ALEADOS"
7301,"007301",73,"TABLESTACAS DE HIERRO O DE ACERO;  INCLUSO PERFORADAS O HECHAS CON ELEMENTOS E"
7302,"007302",73,"ELEMENTOS PARA VIAS FERREAS;  DE FUNDICION;   HIERRO O  ACERO: CARRILES;  (RIE"
7303,"007303",73,"TUBOS Y PERFILES HUECOS;  DE FUNDICION"
7304,"007304",73,"TUBOS Y PERFILES HUECOS;  SIN SOLDADURA; ( SIN COSTURA) DE HIERRO O DE ACERO"
7305,"007305",73,"LOS DEMAS TUBOS (POR EJEMPLO SOLDADOS O REMACHADOS);  DE SECCION CIRCULAR;  CO"
7306,"007306",73,"LOS DEMAS TUBOS Y PERFILES HUECOS (POR EJEMPLO SOLDADOS;  REMACHADOS;  GRAPADO"
7307,"007307",73,"ACCESORIOS DE TUBERIA (POR EJEMPLO EMPALMES (RACORES);  CODOS O MANGUITOS);  D"
7308,"007308",73,"CONSTRUCCIONES Y PARTES DE CONSTRUCCIONES (POR EJEMPLO PUENTES Y SUS PARTES CO"
7309,"007309",73,"DEPOSITOS;  CISTERNAS;  CUBAS Y RECIPIENTES SIMILARES PARA CUALQUIER MATERIA ("
7310,"007310",73,"DEPOSITOS;  BARRILES;  TAMBORES;  BIDONES; LATAS O BOTES;  CAJAS Y RECIPIENTE"
7311,"007311",73,"RECIPIENTES PARA GASES COMPRIMIDOS O LICUADOS;  DE FUNDICION;  DE HIERRO O DE"
7312,"007312",73,"CABLES;  TRENZAS;  ESLINGAS Y ARTICULOS SIMILARES;  DE HIERRO O DE ACERO;  SI"
7313,"007313",73,"ALAMBRE DE PUAS DE HIERRO O ACERO; ALAMBRE (SIMPLE O DOBLE) Y FLEJE;   TORCIDO"
7314,"007314",73,"TELAS METALICAS (INCLUIDAS LAS CONTINUAS O SIN FIN)REDES Y REJAS DE ALAMBRE;"
7315,"007315",73,"CADENAS Y SUS PARTES;  DE FUNDICION;  DE HIERRO O DE ACERO"
7316,"007316",73,"ANCLAS;  REZONES Y SUS PARTES;  DE FUNDICION;  HIERRO O ACERO"
7317,"007317",73,"PUNTAS;  CLAVOS;  CHINCHETAS(CHINCHES);  GRAPAS APUNTADAS;  GRAPAS ONDULADAS"
7318,"007318",73,"TORNILLOS;  PERNOS;  TUERCAS;  TIRAFONDOS;  ESCARPIAS ROSCADAS;  REMACHES;  PA"
7319,"007319",73,"AGUJAS DE COSER;  DE TEJER;  PASACINTAS;  AGUJAS DE GANCHILLO (CROCHE);  PUNZO"
7320,"007320",73,"MUELLES (RESORTES);  BALLESTAS Y SUS HOJAS;  DE HIERRO O DE ACERO"
7321,"007321",73,"ESTUFAS;  CALDERAS CON HOGAR;  COCINAS (INCLUIDAS LAS QUE PUEDAN UTILIZARSE AC"
7322,"007322",73,"RADIADORES PARA LA CALEFACCION CENTRAL;  DE CALENTAMIENTO NO ELECTRICO;  Y SU"
7323,"007323",73,"ARTICULOS DE USO DOMESTICO Y SUS PARTES;  DE FUNDICION;  DE HIERRO O DE ACERO"
7324,"007324",73,"ARTICULOS DE HIGIENE O DE TOCADOR;  Y SUS PARTES;  DE FUNDICION;  DE HIERRO O"
7325,"007325",73,"LAS DEMAS MANUFACTURAS MOLDEADAS;  DE FUNDICION;  DE HIERRO O DE ACERO"
7326,"007326",73,"LAS DEMAS MANUFACTURAS DE HIERRO O DE ACERO"
7401,"007401",74,"MATAS DE COBRE; COBRE DE CEMENTACION (COBRE PRECIPITADO)"
7402,"007402",74,"COBRE SIN REFINAR; ANODOS DE COBRE PARA REFINADO ELECTROLITICO"
7403,"007403",74,"COBRE REFINADO Y ALEACIONES DE COBRE;  EN BRUTO"
7404,"007404",74,"DESPERDICIOS Y DESECHOS;  DE COBRE"
7405,"007405",74,"ALEACIONES MADRE DE COBRE"
7406,"007406",74,"POLVO Y ESCAMILLAS;  DE COBRE"
7407,"007407",74,"BARRAS Y PERFILES;  DE COBRE"
7408,"007408",74,"ALAMBRE DE COBRE"
7409,"007409",74,"CHAPAS Y TIRAS;  DE COBRE;  DE ESPESOR SUPERIOR A 0; 15 MM"
7410,"007410",74,"HOJAS Y TIRAS DELGADAS;  DE COBRE (INCLUSO IMPRESAS O FIJADAS SOBRE PAPEL;  CA"
7411,"007411",74,"TUBOS DE COBRE"
7412,"007412",74,"ACCESORIOS DE TUBERIA (POR EJEMPLO RACORES (EMPALMES);  CODOS O MANGUITOS);  D"
7413,"007413",74,"CABLES;  TRENZAS Y ARTICULOS SIMILARES;  DE COBRE;  SIN AISLAR PARA  ELECTRICI"
7414,"007414",74,"TELAS METALICAS (INCLUIDAS LAS CONTINUAS O SIN FIN)REDES Y REJAS DE ALAMBRE D"
7415,"007415",74,"PUNTAS;  CLAVOS;  CHINCHETAS (CHINCHES);  GRAPAS APUNTADAS Y ARTICULOS SIMILAR"
7416,"007416",74,"MUELLES ( RESORTES) DE COBRE"
7417,"007417",74,"APARATOS NO ELECTRICOS DE COCCION O DE CALEFACCION;  DE LOS TIPOS DOMESTICOS"
7418,"007418",74,"ARTICULOS DE USO DOMESTICO;  DE HIGIENE O DE TOCADOR;  Y SUS PARTES;  DE COBRE"
7419,"007419",74,"LAS DEMAS MANUFACTURAS DE COBRE"
7501,"007501",75,"MATAS DE NIQUEL;  <SINTERS> DE OXIDOS DE NIQUEL Y DEMAS PRODUCTOS INTERMEDIOS"
7502,"007502",75,"NIQUEL EN BRUTO"
7503,"007503",75,"DESPERDICIOS Y DESECHOS;  DE NIQUEL"
7504,"007504",75,"POLVO Y ESCAMILLAS;  DE NIQUEL"
7505,"007505",75,"BARRAS;  PERFILES Y ALAMBRE;  DE NIQUEL"
7506,"007506",75,"CHAPAS;  TIRAS Y HOJAS;  DE NIQUEL"
7507,"007507",75,"TUBOS Y ACCESORIOS DE TUBERIA (POR EJEMPLO RACORES (EMPALMES);  CODOS O MANGUI"
7508,"007508",75,"LAS DEMAS MANUFACTURAS DE NIQUEL"
7601,"007601",76,"ALUMINIO EN BRUTO"
7602,"007602",76,"DESPERDICIOS Y DESECHOS;  DE ALUMINIO"
7603,"007603",76,"POLVO Y ESCAMILLAS;  DE ALUMINIO"
7604,"007604",76,"BARRAS Y PERFILES;  DE ALUMINIO"
7605,"007605",76,"ALAMBRE DE ALUMINIO"
7606,"007606",76,"CHAPAS Y TIRAS DE ALUMINIO;  DE ESPESOR SUPERIOR A 0; 2 MM"
7607,"007607",76,"HOJAS Y TIRAS DELGADAS;  DE ALUMINIO (INCLUSO IMPRESAS O FIJADAS SOBRE PAPEL"
7608,"007608",76,"TUBOS DE ALUMINIO"
7609,"007609",76,"ACCESORIOS DE TUBERIAS (POR EJEMPLO RACORES (EMPALMES);  CODOS O MANGUITOS);"
7610,"007610",76,"CONSTRUCCIONES Y PARTES DE CONSTRUCCIONES (POR EJEMPLO PUENTES Y SUS PARTES;"
7611,"007611",76,"DEPOSITOS;  CISTERNAS;  CUBAS Y RECIPIENTES SIMILARES PARA CUALQUIER MATERIA ("
7612,"007612",76,"DEPOSITOS;  BARRILES;  TAMBORES;  BIDONES;  CAJAS;  BOTES Y RECIPIENTES SIMILA"
7613,"007613",76,"RECIPIENTES PARA GASES COMPRIMIDOS O LICUADOS;  DE ALUMINIO"
7614,"007614",76,"CABLES;  TRENZAS Y SIMILARES;  DE ALUMINIO;  SIN AISLAR PARA ELECTRICIDAD;"
7615,"007615",76,"ARTICULOS DE USO DOMESTICO;  DE HIGIENE O DE TOCADOR;  Y SUS PARTES;  DE ALUMI"
7616,"007616",76,"LAS DEMAS MANUFACTURAS DE ALUMINIO"
7801,"007801",78,"PLOMO EN BRUTO"
7802,"007802",78,"DESPERDICIOS Y DESECHOS;  DE PLOMO"
7803,"007803",78,"BARRAS;  PERFILES Y ALAMBRE;  DE PLOMO"
7804,"007804",78,"CHAPAS;  HOJAS;  TIRAS;  DE PLOMO; POLVO Y ESCAMILLAS;  DE PLOMO"
7805,"007805",78,"TUBOS Y ACCESORIOS DE TUBERIA (POR EJEMPLO RACORES (EMPALMES);  CODOS O MANGUI"
7806,"007806",78,"LAS DEMAS MANUFACTURAS DE PLOMO"
7901,"007901",79,"CINC EN BRUTO"
7902,"007902",79,"DESPERDICIOS Y DESECHOS;  DE CINC"
7903,"007903",79,"POLVO Y ESCAMILLAS;  DE CINC"
7904,"007904",79,"BARRAS;  PERFILES Y ALAMBRE;  DE CINC"
7905,"007905",79,"CHAPAS;  HOJAS Y TIRAS;  DE CINC"
7906,"007906",79,"TUBOS Y ACCESORIOS DE TUBERIA (POR EJEMPLO RACORES (EMPALMES);  CODOS O MANGUI"
7907,"007907",79,"LAS DEMAS MANUFACTURAS DE CINC"
8001,"008001",80,"ESTA?O EN BRUTO"
8002,"008002",80,"DESPERDICIOS Y DESECHOS;  DE ESTA?O"
8003,"008003",80,"BARRAS;  PERFILES Y ALAMBRE;  DE ESTA?O"
8004,"008004",80,"CHAPAS;  HOJAS Y TIRAS;  DE ESTA?O;  DE ESPESOR SUPERIOR A 0; 2 MM"
8005,"008005",80,"HOJAS Y BANDAS DELGADAS;  DE ESTA?O (INCLUSO IMPRESAS O FIJADAS SOBRE PAPEL;"
8006,"008006",80,"TUBOS Y ACCESORIOS DE TUBERIA (POR EJEMPLO RACORES (EMPALMES);  CODOS O MANGUI"
8007,"008007",80,"LAS DEMAS MANUFACTURAS DE ESTA?O"
8101,"008101",81,"VOLFRAMIO (TUNGSTENO) Y SUS MANUFACTURAS  INCLUIDOS LOS DESPERDICIOS Y DESECHOS"
8102,"008102",81,"MOLIBDENO YSUS MANUFACTURAS ;  INCLUIDOS LOS DEPERDICIOS Y DESECHOS"
8103,"008103",81,"TANTALO Y SUS MANUFACTURAS;  INCLUIDOS LOS DESPERDICIOS Y DESECHOS"
8104,"008104",81,"MAGNESIO Y SUS MANUFACTURAS;  INCLUIDOS LOS DESPERDICIOS Y DESECHOS"
8105,"008105",81,"MATAS DE COBALTO Y DEMAS PRODUCTOS INTERMEDIOS DE LA METALURGIA DEL COBALTO; C"
8106,"008106",81,"BISMUTO Y SUS MANUFACTURAS ;  INCLUIDOS LOS DESPERDICIOS Y DESHECHOS"
8107,"008107",81,"CADMIO Y SUS MANUFACTURAS;  INCLUIDOS LOS DESPERDICIOS Y DESECHOS"
8108,"008108",81,"TITANIO Y SUS MANUFACTURAS ;  INCLUIDOS LOS DESPERDICIOS Y DESECHOS"
8109,"008109",81,"CIRCONIO Y SUS MANUFACTURAS ;  INCLUIDOS LOS DESPERDICIOS Y DESECHOS"
8110,"008110",81,"ANTIMONIO Y SUS MANUFACTURAS ;  INCLUIDOS LOS DESPERDICIOS Y DESECHOS"
8111,"008111",81,"MANGANESO YSUS MANUFACTURAS;  INCLUIDOS LOS DESPERDICIOS Y DESECHOS"
8112,"008112",81,"BERILIO;  CROMO;  GERMANIO;  VANADIO;  GALIO;  HAFNIO (CELTIO);  INDIO;  NIOBI"
8113,"008113",81,"[CERMETS]Y SUS MANUFACTURAS ;  INCLUIDOS LOS DESPERDICIOS Y DESECHOS"
8201,"008201",82,"LAYAS;  PALAS;  AZADAS;  PICOS;  BINADERAS;  HORCAS DE LABRANZA;  RASTRILLOS"
8202,"008202",82,"SIERRAS DE MANO; HOJAS DE SIERRA DE CUALQUIER CLASE (INCLUSO LAS FRESAS-SIERRA Y"
8203,"008203",82,"LIMAS;  ESCOFINAS;  ALICATES (INCLUSO CORTANTES);  TENAZAS;  PINZAS;  CIZALLA"
8204,"008204",82,"LLAVES DE AJUSTE DE MANO (INCLUIDAS LAS LLAVES DINAMOMETRICAS); CUBOS DE AJUST"
8205,"008205",82,"HERRAMIENTAS DE MANO (INCLUIDOS LOS DIAMANTES DE VIDRIERO) NO EXPRESADAS NI CO"
8206,"008206",82,"HERRAMIENTAS DE DOS O MAS DE LAS PARTIDAS 8202 A 8205;  ACONDICIONADAS EN JUEG"
8207,"008207",82,"UTILES INTERCAMBIABLES PARA HERRAMIENTAS DE MANO;  INCLUSO MECANICAS;  O PARA"
8208,"008208",82,"CUCHILLAS Y HOJAS CORTANTES;  PARA MAQUINAS O PARA APARATOS MECANICOS"
8209,"008209",82,"PLAQUITAS;  VARILLAS;  PUNTAS Y ARTICULOS SIMILARES PARA UTILES;  SIN MONTAR"
8210,"008210",82,"APARATOS MECANICOS;  ACCIONADOS A MANO;   DE PESO INFERIOR O IGUAL A 10 KG UTI"
8211,"008211",82,"CUCHILLOS;  CON HOJA CORTANTE O DENTADA;  INCLUIDAS LAS NAVAJAS DE PODAR;  Y S"
8212,"008212",82,"NAVAJAS Y MAQUINAS DE AFEITAR Y SUS HOJAS (INCLUIDOS LOS ESBOZOS EN FLEJE)"
8213,"008213",82,"TIJERAS Y SUS HOJAS"
8214,"008214",82,"LOS DEMAS ARTICULOS DE CUCHILLERIA (POR EJEMPLO MAQUINAS DE CORTAR EL PELO O D"
8215,"008215",82,"CUCHARAS;  TENEDORES;  CUCHARONES;  ESPUMADERAS;  PALAS PARA TARTA;  CUCHILLO"
8301,"008301",83,"CANDADOS;  CERRADURAS Y CERROJOS (DE LLAVES;  DE COMBINACION O ELECTRICOS);  D"
8302,"008302",83,"GUARNICIONES;  HERRAJES Y ARTICULOS SIMILARES DE METALCOMUN;  PARA MUEBLES;  P"
8303,"008303",83,"CAJAS DE CAUDALES;  PUERTAS BLINDADAS Y COMPARTIMIENTOS PARA CAMARAS ACORAZADA"
8304,"008304",83,"CLASIFICADORES;  FICHEROS;  CAJAS DE CLASIFICACION;  BANDEJAS DE CORRESPONDENC"
8305,"008305",83,"MECANISMOS DE ENCUADERNACION DE HOJAS INTERCAMBIABLES O PARA CLASIFICADORES; S"
8306,"008306",83,"CAMPANAS;  CAMPANILLAS;  GONGOS Y ARTICULOS SIMILARES;  QUE NO SEAN ELECTRICOS"
8307,"008307",83,"TUBOS FLEXIBLES DE METAL COMUN;  INCLUSO CON SUS ACCESORIOS"
